size,heat,eps,threads,iterations,duration
1200000,100,0.05,8,491,0.202683
1200000,100,0.05,8,491,0.195384
1200000,100,0.05,8,491,0.176345
1200000,100,0.05,8,491,0.192461
1200000,100,0.05,8,491,0.180632
1200000,100,0.05,8,491,0.171919
1200000,100,0.05,8,491,0.178814
1200000,100,0.05,8,491,0.178107
1200000,100,0.05,8,491,0.185145
1200000,100,0.05,8,491,0.178752
1250000,100,0.05,1,484,1.247978
1250000,100,0.05,1,484,1.22554
1250000,100,0.05,1,484,1.234729
1250000,100,0.05,1,484,1.211512
1250000,100,0.05,1,484,1.246639
1250000,100,0.05,1,484,1.215439
1250000,100,0.05,1,484,1.233224
1250000,100,0.05,1,484,1.229734
1250000,100,0.05,1,484,1.225711
1250000,100,0.05,1,484,1.241866
1250000,100,0.05,2,485,0.59613
1250000,100,0.05,2,485,0.626516
1250000,100,0.05,2,485,0.623019
1250000,100,0.05,2,485,0.598385
1250000,100,0.05,2,485,0.606626
1250000,100,0.05,2,485,0.598661
1250000,100,0.05,2,485,0.603287
1250000,100,0.05,2,485,0.614881
1250000,100,0.05,2,485,0.720303
1250000,100,0.05,2,485,0.595908
1250000,100,0.05,3,486,0.283694
1250000,100,0.05,3,486,0.288346
1250000,100,0.05,3,486,0.299928
1250000,100,0.05,3,486,0.285727
1250000,100,0.05,3,486,0.299927
1250000,100,0.05,3,486,0.287536
1250000,100,0.05,3,486,0.284776
1250000,100,0.05,3,486,0.284145
1250000,100,0.05,3,486,0.296573
1250000,100,0.05,3,486,0.286347
1250000,100,0.05,4,487,0.208504
1250000,100,0.05,4,487,0.203791
1250000,100,0.05,4,487,0.206335
1250000,100,0.05,4,487,0.215643
1250000,100,0.05,4,487,0.207007
1250000,100,0.05,4,487,0.206815
1250000,100,0.05,4,487,0.204346
1250000,100,0.05,4,487,0.204129
1250000,100,0.05,4,487,0.204999
1250000,100,0.05,4,487,0.204209
1250000,100,0.05,5,488,0.181767
1250000,100,0.05,5,488,0.17678
1250000,100,0.05,5,488,0.191086
1250000,100,0.05,5,488,0.190253
1250000,100,0.05,5,488,0.28881
1250000,100,0.05,5,488,0.288323
1250000,100,0.05,5,488,0.286629
1250000,100,0.05,5,488,0.286665
1250000,100,0.05,5,488,0.288149
1250000,100,0.05,5,488,0.29117
1250000,100,0.05,6,489,0.139401
1250000,100,0.05,6,489,0.144528
1250000,100,0.05,6,489,0.135907
1250000,100,0.05,6,489,0.14162
1250000,100,0.05,6,489,0.134689
1250000,100,0.05,6,489,0.135138
1250000,100,0.05,6,489,0.134578
1250000,100,0.05,6,489,0.140528
1250000,100,0.05,6,489,0.141008
1250000,100,0.05,6,489,0.145152
1250000,100,0.05,7,490,0.128336
1250000,100,0.05,7,490,0.124146
1250000,100,0.05,7,490,0.120841
1250000,100,0.05,7,490,0.116965
1250000,100,0.05,7,490,0.116654
1250000,100,0.05,7,490,0.11688
1250000,100,0.05,7,490,0.117152
1250000,100,0.05,7,490,0.127023
1250000,100,0.05,7,490,0.130516
1250000,100,0.05,7,490,0.127559
1250000,100,0.05,8,491,0.179665
1250000,100,0.05,8,491,0.183483
1250000,100,0.05,8,491,0.200249
1250000,100,0.05,8,491,0.181326
1250000,100,0.05,8,491,0.18526
1250000,100,0.05,8,491,0.224673
1250000,100,0.05,8,491,0.18491
1250000,100,0.05,8,491,0.185497
1250000,100,0.05,8,491,0.182406
1250000,100,0.05,8,491,0.17917
1300000,100,0.05,1,484,1.246069
1300000,100,0.05,1,484,1.271437
1300000,100,0.05,1,484,1.257556
1300000,100,0.05,1,484,1.262907
1300000,100,0.05,1,484,1.248305
1300000,100,0.05,1,484,1.26397
1300000,100,0.05,1,484,1.247461
1300000,100,0.05,1,484,1.266643
1300000,100,0.05,1,484,1.264177
1300000,100,0.05,1,484,1.275684
1300000,100,0.05,2,485,0.621945
1300000,100,0.05,2,485,0.753685
1300000,100,0.05,2,485,0.770998
1300000,100,0.05,2,485,0.613253
1300000,100,0.05,2,485,0.647632
1300000,100,0.05,2,485,0.59968
1300000,100,0.05,2,485,0.608452
1300000,100,0.05,2,485,0.613764
1300000,100,0.05,2,485,0.749426
1300000,100,0.05,2,485,0.609728
1300000,100,0.05,3,486,0.346426
1300000,100,0.05,3,486,0.319057
1300000,100,0.05,3,486,0.315543
1300000,100,0.05,3,486,0.305257
1300000,100,0.05,3,486,0.288432
1300000,100,0.05,3,486,0.259673
1300000,100,0.05,3,486,0.277799
1300000,100,0.05,3,486,0.374092
1300000,100,0.05,3,486,0.344743
1300000,100,0.05,3,486,0.371841
1300000,100,0.05,4,487,0.219628
1300000,100,0.05,4,487,0.217059
1300000,100,0.05,4,487,0.214817
1300000,100,0.05,4,487,0.214316
1300000,100,0.05,4,487,0.216198
1300000,100,0.05,4,487,0.225199
1300000,100,0.05,4,487,0.214389
1300000,100,0.05,4,487,0.215486
1300000,100,0.05,4,487,0.213231
1300000,100,0.05,4,487,0.222206
1300000,100,0.05,5,488,0.299095
1300000,100,0.05,5,488,0.30264
1300000,100,0.05,5,488,0.300455
1300000,100,0.05,5,488,0.29934
1300000,100,0.05,5,488,0.29801
1300000,100,0.05,5,488,0.30209
1300000,100,0.05,5,488,0.298282
1300000,100,0.05,5,488,0.299847
1300000,100,0.05,5,488,0.307229
1300000,100,0.05,5,488,0.299163
1300000,100,0.05,6,489,0.148729
1300000,100,0.05,6,489,0.144906
1300000,100,0.05,6,489,0.139865
1300000,100,0.05,6,489,0.141709
1300000,100,0.05,6,489,0.145047
1300000,100,0.05,6,489,0.142587
1300000,100,0.05,6,489,0.14764
1300000,100,0.05,6,489,0.143324
1300000,100,0.05,6,489,0.142183
1300000,100,0.05,6,489,0.146167
1300000,100,0.05,7,490,0.121934
1300000,100,0.05,7,490,0.122805
1300000,100,0.05,7,490,0.12973
1300000,100,0.05,7,490,0.123763
1300000,100,0.05,7,490,0.129302
1300000,100,0.05,7,490,0.133391
1300000,100,0.05,7,490,0.12946
1300000,100,0.05,7,490,0.125364
1300000,100,0.05,7,490,0.121545
1300000,100,0.05,7,490,0.121989
1300000,100,0.05,8,491,0.222566
1300000,100,0.05,8,491,0.198942
1300000,100,0.05,8,491,0.203331
1300000,100,0.05,8,491,0.266237
1300000,100,0.05,8,491,0.213208
1300000,100,0.05,8,491,0.224375
1300000,100,0.05,8,491,0.211783
1300000,100,0.05,8,491,0.209012
1300000,100,0.05,8,491,0.196782
1300000,100,0.05,8,491,0.203451
1350000,100,0.05,1,484,1.297377
1350000,100,0.05,1,484,1.317874
1350000,100,0.05,1,484,1.296423
1350000,100,0.05,1,484,1.307439
1350000,100,0.05,1,484,1.296682
1350000,100,0.05,1,484,1.305229
1350000,100,0.05,1,484,1.30829
1350000,100,0.05,1,484,1.29848
1350000,100,0.05,1,484,1.316006
1350000,100,0.05,1,484,1.288878
1350000,100,0.05,2,485,0.660772
1350000,100,0.05,2,485,0.731886
1350000,100,0.05,2,485,0.634628
1350000,100,0.05,2,485,0.622404
1350000,100,0.05,2,485,0.629101
1350000,100,0.05,2,485,0.626376
1350000,100,0.05,2,485,0.62978
1350000,100,0.05,2,485,0.635485
1350000,100,0.05,2,485,0.606937
1350000,100,0.05,2,485,0.627747
1350000,100,0.05,3,486,0.326916
1350000,100,0.05,3,486,0.327879
1350000,100,0.05,3,486,0.300366
1350000,100,0.05,3,486,0.292118
1350000,100,0.05,3,486,0.319178
1350000,100,0.05,3,486,0.314979
1350000,100,0.05,3,486,0.319204
1350000,100,0.05,3,486,0.363305
1350000,100,0.05,3,486,0.344893
1350000,100,0.05,3,486,0.319025
1350000,100,0.05,4,487,0.233346
1350000,100,0.05,4,487,0.22273
1350000,100,0.05,4,487,0.224503
1350000,100,0.05,4,487,0.222776
1350000,100,0.05,4,487,0.224635
1350000,100,0.05,4,487,0.223439
1350000,100,0.05,4,487,0.223152
1350000,100,0.05,4,487,0.234543
1350000,100,0.05,4,487,0.228457
1350000,100,0.05,4,487,0.224147
1350000,100,0.05,5,488,0.315699
1350000,100,0.05,5,488,0.311173
1350000,100,0.05,5,488,0.311946
1350000,100,0.05,5,488,0.314439
1350000,100,0.05,5,488,0.310251
1350000,100,0.05,5,488,0.311328
1350000,100,0.05,5,488,0.311509
1350000,100,0.05,5,488,0.318397
1350000,100,0.05,5,488,0.313344
1350000,100,0.05,5,488,0.313135
1350000,100,0.05,6,489,0.165964
1350000,100,0.05,6,489,0.161419
1350000,100,0.05,6,489,0.146011
1350000,100,0.05,6,489,0.146434
1350000,100,0.05,6,489,0.148657
1350000,100,0.05,6,489,0.149918
1350000,100,0.05,6,489,0.154633
1350000,100,0.05,6,489,0.155084
1350000,100,0.05,6,489,0.152824
1350000,100,0.05,6,489,0.148774
1350000,100,0.05,7,490,0.130462
1350000,100,0.05,7,490,0.129023
1350000,100,0.05,7,490,0.126267
1350000,100,0.05,7,490,0.13856
1350000,100,0.05,7,490,0.138141
1350000,100,0.05,7,490,0.126512
1350000,100,0.05,7,490,0.126445
1350000,100,0.05,7,490,0.126217
1350000,100,0.05,7,490,0.126771
1350000,100,0.05,7,490,0.134271
1350000,100,0.05,8,491,0.204656
1350000,100,0.05,8,491,0.196572
1350000,100,0.05,8,491,0.193711
1350000,100,0.05,8,491,0.197249
1350000,100,0.05,8,491,0.20138
1350000,100,0.05,8,491,0.194665
1350000,100,0.05,8,491,0.191103
1350000,100,0.05,8,491,0.194546
1350000,100,0.05,8,491,0.197144
1350000,100,0.05,8,491,0.197464
1400000,100,0.05,1,484,1.381942
1400000,100,0.05,1,484,1.356132
1400000,100,0.05,1,484,1.358803
1400000,100,0.05,1,484,1.364731
1400000,100,0.05,1,484,1.360871
1400000,100,0.05,1,484,1.362034
1400000,100,0.05,1,484,1.354425
1400000,100,0.05,1,484,1.361815
1400000,100,0.05,1,484,1.359963
1400000,100,0.05,1,484,1.372004
1400000,100,0.05,2,485,0.657242
1400000,100,0.05,2,485,0.659559
1400000,100,0.05,2,485,0.655427
1400000,100,0.05,2,485,0.648105
1400000,100,0.05,2,485,0.663138
1400000,100,0.05,2,485,0.650186
1400000,100,0.05,2,485,0.654179
1400000,100,0.05,2,485,0.649552
1400000,100,0.05,2,485,0.651231
1400000,100,0.05,2,485,0.655147
1400000,100,0.05,3,486,0.360765
1400000,100,0.05,3,486,0.425556
1400000,100,0.05,3,486,0.369808
1400000,100,0.05,3,486,0.354429
1400000,100,0.05,3,486,0.337463
1400000,100,0.05,3,486,0.356075
1400000,100,0.05,3,486,0.309279
1400000,100,0.05,3,486,0.318608
1400000,100,0.05,3,486,0.361051
1400000,100,0.05,3,486,0.338627
1400000,100,0.05,4,487,0.243031
1400000,100,0.05,4,487,0.236047
1400000,100,0.05,4,487,0.240548
1400000,100,0.05,4,487,0.232352
1400000,100,0.05,4,487,0.231818
1400000,100,0.05,4,487,0.230221
1400000,100,0.05,4,487,0.244327
1400000,100,0.05,4,487,0.234181
1400000,100,0.05,4,487,0.247972
1400000,100,0.05,4,487,0.266723
1400000,100,0.05,5,488,0.326507
1400000,100,0.05,5,488,0.323595
1400000,100,0.05,5,488,0.32991
1400000,100,0.05,5,488,0.324398
1400000,100,0.05,5,488,0.32425
1400000,100,0.05,5,488,0.327315
1400000,100,0.05,5,488,0.323509
1400000,100,0.05,5,488,0.322828
1400000,100,0.05,5,488,0.327799
1400000,100,0.05,5,488,0.323882
1400000,100,0.05,6,489,0.155434
1400000,100,0.05,6,489,0.152361
1400000,100,0.05,6,489,0.161769
1400000,100,0.05,6,489,0.159405
1400000,100,0.05,6,489,0.153666
1400000,100,0.05,6,489,0.153383
1400000,100,0.05,6,489,0.153731
1400000,100,0.05,6,489,0.156279
1400000,100,0.05,6,489,0.151169
1400000,100,0.05,6,489,0.151985
1400000,100,0.05,7,490,0.140683
1400000,100,0.05,7,490,0.13414
1400000,100,0.05,7,490,0.132304
1400000,100,0.05,7,490,0.131161
1400000,100,0.05,7,490,0.13098
1400000,100,0.05,7,490,0.136167
1400000,100,0.05,7,490,0.130651
1400000,100,0.05,7,490,0.138906
1400000,100,0.05,7,490,0.130708
1400000,100,0.05,7,490,0.130638
1400000,100,0.05,8,491,0.198653
1400000,100,0.05,8,491,0.20028
1400000,100,0.05,8,491,0.207463
1400000,100,0.05,8,491,0.204061
1400000,100,0.05,8,491,0.198536
1400000,100,0.05,8,491,0.199282
1400000,100,0.05,8,491,0.200964
1400000,100,0.05,8,491,0.203915
1400000,100,0.05,8,491,0.207875
1400000,100,0.05,8,491,0.198491
1450000,100,0.05,1,484,1.411673
1450000,100,0.05,1,484,1.420439
1450000,100,0.05,1,484,1.409893
1450000,100,0.05,1,484,1.410443
1450000,100,0.05,1,484,1.426179
1450000,100,0.05,1,484,1.412799
1450000,100,0.05,1,484,1.423533
1450000,100,0.05,1,484,1.418137
1450000,100,0.05,1,484,1.42001
1450000,100,0.05,1,484,1.420236
1450000,100,0.05,2,485,0.682561
1450000,100,0.05,2,485,0.679412
1450000,100,0.05,2,485,0.686601
1450000,100,0.05,2,485,0.664634
1450000,100,0.05,2,485,0.675019
1450000,100,0.05,2,485,0.683913
1450000,100,0.05,2,485,0.673299
1450000,100,0.05,2,485,0.673009
1450000,100,0.05,2,485,0.693117
1450000,100,0.05,2,485,0.678586
1450000,100,0.05,3,486,0.475915
1450000,100,0.05,3,486,0.556215
1450000,100,0.05,3,486,0.404546
1450000,100,0.05,3,486,0.593517
1450000,100,0.05,3,486,0.583853
1450000,100,0.05,3,486,0.596469
1450000,100,0.05,3,486,0.594758
1450000,100,0.05,3,486,0.555397
1450000,100,0.05,3,486,0.513913
1450000,100,0.05,3,486,0.497894
1450000,100,0.05,4,487,0.273602
1450000,100,0.05,4,487,0.270222
1450000,100,0.05,4,487,0.253925
1450000,100,0.05,4,487,0.255133
1450000,100,0.05,4,487,0.246802
1450000,100,0.05,4,487,0.254469
1450000,100,0.05,4,487,0.267809
1450000,100,0.05,4,487,0.26651
1450000,100,0.05,4,487,0.269032
1450000,100,0.05,4,487,0.286269
1450000,100,0.05,5,488,0.342374
1450000,100,0.05,5,488,0.34033
1450000,100,0.05,5,488,0.339629
1450000,100,0.05,5,488,0.339556
1450000,100,0.05,5,488,0.33468
1450000,100,0.05,5,488,0.342418
1450000,100,0.05,5,488,0.336417
1450000,100,0.05,5,488,0.336805
1450000,100,0.05,5,488,0.338213
1450000,100,0.05,5,488,0.336943
1450000,100,0.05,6,489,0.165412
1450000,100,0.05,6,489,0.157886
1450000,100,0.05,6,489,0.157489
1450000,100,0.05,6,489,0.158142
1450000,100,0.05,6,489,0.171576
1450000,100,0.05,6,489,0.157492
1450000,100,0.05,6,489,0.158397
1450000,100,0.05,6,489,0.157045
1450000,100,0.05,6,489,0.15771
1450000,100,0.05,6,489,0.166666
1450000,100,0.05,7,490,0.141245
1450000,100,0.05,7,490,0.141254
1450000,100,0.05,7,490,0.146383
1450000,100,0.05,7,490,0.142334
1450000,100,0.05,7,490,0.137107
1450000,100,0.05,7,490,0.135779
1450000,100,0.05,7,490,0.135463
1450000,100,0.05,7,490,0.135512
1450000,100,0.05,7,490,0.144354
1450000,100,0.05,7,490,0.147125
1450000,100,0.05,8,491,0.214469
1450000,100,0.05,8,491,0.212568
1450000,100,0.05,8,491,0.208917
1450000,100,0.05,8,491,0.205141
1450000,100,0.05,8,491,0.208053
1450000,100,0.05,8,491,0.214556
1450000,100,0.05,8,491,0.212233
1450000,100,0.05,8,491,0.206025
1450000,100,0.05,8,491,0.206913
1450000,100,0.05,8,491,0.207498
1500000,100,0.05,1,484,1.471648
1500000,100,0.05,1,484,1.454258
1500000,100,0.05,1,484,1.44718
1500000,100,0.05,1,484,1.434554
1500000,100,0.05,1,484,1.452147
1500000,100,0.05,1,484,1.471156
1500000,100,0.05,1,484,1.448553
1500000,100,0.05,1,484,1.454251
1500000,100,0.05,1,484,1.448191
1500000,100,0.05,1,484,1.443713
1500000,100,0.05,2,485,0.714816
1500000,100,0.05,2,485,0.708653
1500000,100,0.05,2,485,0.702007
1500000,100,0.05,2,485,0.697426
1500000,100,0.05,2,485,0.711046
1500000,100,0.05,2,485,0.706407
1500000,100,0.05,2,485,0.691531
1500000,100,0.05,2,485,0.709469
1500000,100,0.05,2,485,0.700471
1500000,100,0.05,2,485,0.69418
1500000,100,0.05,3,486,0.459492
1500000,100,0.05,3,486,0.52886
1500000,100,0.05,3,486,0.595759
1500000,100,0.05,3,486,0.401174
1500000,100,0.05,3,486,0.323856
1500000,100,0.05,3,486,0.317137
1500000,100,0.05,3,486,0.344597
1500000,100,0.05,3,486,0.373301
1500000,100,0.05,3,486,0.371299
1500000,100,0.05,3,486,0.371919
1500000,100,0.05,4,487,0.285367
1500000,100,0.05,4,487,0.261171
1500000,100,0.05,4,487,0.255599
1500000,100,0.05,4,487,0.272241
1500000,100,0.05,4,487,0.252229
1500000,100,0.05,4,487,0.262679
1500000,100,0.05,4,487,0.34987
1500000,100,0.05,4,487,0.252923
1500000,100,0.05,4,487,0.258408
1500000,100,0.05,4,487,0.255036
1500000,100,0.05,5,488,0.352744
1500000,100,0.05,5,488,0.349153
1500000,100,0.05,5,488,0.348509
1500000,100,0.05,5,488,0.35258
1500000,100,0.05,5,488,0.347625
1500000,100,0.05,5,488,0.348754
1500000,100,0.05,5,488,0.352778
1500000,100,0.05,5,488,0.347467
1500000,100,0.05,5,488,0.349932
1500000,100,0.05,5,488,0.356726
1500000,100,0.05,6,489,0.166728
1500000,100,0.05,6,489,0.163262
1500000,100,0.05,6,489,0.166115
1500000,100,0.05,6,489,0.163328
1500000,100,0.05,6,489,0.174731
1500000,100,0.05,6,489,0.174291
1500000,100,0.05,6,489,0.17496
1500000,100,0.05,6,489,0.162918
1500000,100,0.05,6,489,0.162392
1500000,100,0.05,6,489,0.163538
1500000,100,0.05,7,490,0.153283
1500000,100,0.05,7,490,0.143705
1500000,100,0.05,7,490,0.142217
1500000,100,0.05,7,490,0.14
1500000,100,0.05,7,490,0.146948
1500000,100,0.05,7,490,0.144118
1500000,100,0.05,7,490,0.149251
1500000,100,0.05,7,490,0.140139
1500000,100,0.05,7,490,0.140169
1500000,100,0.05,7,490,0.142054
1500000,100,0.05,8,491,0.223971
1500000,100,0.05,8,491,0.213467
1500000,100,0.05,8,491,0.215572
1500000,100,0.05,8,491,0.219237
1500000,100,0.05,8,491,0.219187
1500000,100,0.05,8,491,0.216751
1500000,100,0.05,8,491,0.218413
1500000,100,0.05,8,491,0.221263
1500000,100,0.05,8,491,0.225967
1500000,100,0.05,8,491,0.219243
1550000,100,0.05,1,484,1.523603
1550000,100,0.05,1,484,1.513403
1550000,100,0.05,1,484,1.496534
1550000,100,0.05,1,484,1.500227
1550000,100,0.05,1,484,1.510758
1550000,100,0.05,1,484,1.489245
1550000,100,0.05,1,484,1.50779
1550000,100,0.05,1,484,1.497382
1550000,100,0.05,1,484,1.495775
1550000,100,0.05,1,484,1.48565
1550000,100,0.05,2,485,0.751517
1550000,100,0.05,2,485,0.736492
1550000,100,0.05,2,485,0.725798
1550000,100,0.05,2,485,0.711299
1550000,100,0.05,2,485,0.73658
1550000,100,0.05,2,485,0.72148
1550000,100,0.05,2,485,0.825056
1550000,100,0.05,2,485,0.880187
1550000,100,0.05,2,485,0.724395
1550000,100,0.05,2,485,0.811722
1550000,100,0.05,3,486,0.390557
1550000,100,0.05,3,486,0.437995
1550000,100,0.05,3,486,0.412116
1550000,100,0.05,3,486,0.414953
1550000,100,0.05,3,486,0.371512
1550000,100,0.05,3,486,0.366556
1550000,100,0.05,3,486,0.380771
1550000,100,0.05,3,486,0.500011
1550000,100,0.05,3,486,0.378182
1550000,100,0.05,3,486,0.411303
1550000,100,0.05,4,487,0.265625
1550000,100,0.05,4,487,0.257487
1550000,100,0.05,4,487,0.257111
1550000,100,0.05,4,487,0.256587
1550000,100,0.05,4,487,0.256533
1550000,100,0.05,4,487,0.288367
1550000,100,0.05,4,487,0.25924
1550000,100,0.05,4,487,0.257123
1550000,100,0.05,4,487,0.256976
1550000,100,0.05,4,487,0.270017
1550000,100,0.05,5,488,0.370094
1550000,100,0.05,5,488,0.362186
1550000,100,0.05,5,488,0.361664
1550000,100,0.05,5,488,0.363656
1550000,100,0.05,5,488,0.366881
1550000,100,0.05,5,488,0.360482
1550000,100,0.05,5,488,0.292064
1550000,100,0.05,5,488,0.214663
1550000,100,0.05,5,488,0.211968
1550000,100,0.05,5,488,0.217764
1550000,100,0.05,6,489,0.181531
1550000,100,0.05,6,489,0.169421
1550000,100,0.05,6,489,0.169624
1550000,100,0.05,6,489,0.169935
1550000,100,0.05,6,489,0.168683
1550000,100,0.05,6,489,0.182405
1550000,100,0.05,6,489,0.177019
1550000,100,0.05,6,489,0.172636
1550000,100,0.05,6,489,0.168025
1550000,100,0.05,6,489,0.170096
1550000,100,0.05,7,490,0.167014
1550000,100,0.05,7,490,0.145012
1550000,100,0.05,7,490,0.159727
1550000,100,0.05,7,490,0.153622
1550000,100,0.05,7,490,0.144837
1550000,100,0.05,7,490,0.144661
1550000,100,0.05,7,490,0.144939
1550000,100,0.05,7,490,0.153956
1550000,100,0.05,7,490,0.1498
1550000,100,0.05,7,490,0.145351
1550000,100,0.05,8,491,0.222668
1550000,100,0.05,8,491,0.220666
1550000,100,0.05,8,491,0.220615
1550000,100,0.05,8,491,0.221179
1550000,100,0.05,8,491,0.220605
1550000,100,0.05,8,491,0.223355
1550000,100,0.05,8,491,0.233735
1550000,100,0.05,8,491,0.223263
1550000,100,0.05,8,491,0.220326
1550000,100,0.05,8,491,0.223599
1600000,100,0.05,1,484,1.566311
1600000,100,0.05,1,484,1.553782
1600000,100,0.05,1,484,1.594687
1600000,100,0.05,1,484,1.558813
1600000,100,0.05,1,484,1.574677
1600000,100,0.05,1,484,1.55716
1600000,100,0.05,1,484,1.580687
1600000,100,0.05,1,484,1.563686
1600000,100,0.05,1,484,1.568898
1600000,100,0.05,1,484,1.571234
1600000,100,0.05,2,485,0.819226
1600000,100,0.05,2,485,0.870761
1600000,100,0.05,2,485,0.769262
1600000,100,0.05,2,485,0.74411
1600000,100,0.05,2,485,0.779006
1600000,100,0.05,2,485,0.786742
1600000,100,0.05,2,485,0.76035
1600000,100,0.05,2,485,0.774352
1600000,100,0.05,2,485,0.864572
1600000,100,0.05,2,485,0.921728
1600000,100,0.05,3,486,0.414665
1600000,100,0.05,3,486,0.3824
1600000,100,0.05,3,486,0.439423
1600000,100,0.05,3,486,0.407768
1600000,100,0.05,3,486,0.436031
1600000,100,0.05,3,486,0.434549
1600000,100,0.05,3,486,0.426692
1600000,100,0.05,3,486,0.428725
1600000,100,0.05,3,486,0.395413
1600000,100,0.05,3,486,0.416858
1600000,100,0.05,4,487,0.324537
1600000,100,0.05,4,487,0.227773
1600000,100,0.05,4,487,0.294179
1600000,100,0.05,4,487,0.358594
1600000,100,0.05,4,487,0.271803
1600000,100,0.05,4,487,0.292688
1600000,100,0.05,4,487,0.312706
1600000,100,0.05,4,487,0.334721
1600000,100,0.05,4,487,0.372889
1600000,100,0.05,4,487,0.281704
1600000,100,0.05,5,488,0.231198
1600000,100,0.05,5,488,0.220652
1600000,100,0.05,5,488,0.219044
1600000,100,0.05,5,488,0.218187
1600000,100,0.05,5,488,0.220502
1600000,100,0.05,5,488,0.230133
1600000,100,0.05,5,488,0.218557
1600000,100,0.05,5,488,0.225008
1600000,100,0.05,5,488,0.219317
1600000,100,0.05,5,488,0.207038
1600000,100,0.05,6,489,0.185682
1600000,100,0.05,6,489,0.176613
1600000,100,0.05,6,489,0.175825
1600000,100,0.05,6,489,0.17921
1600000,100,0.05,6,489,0.182284
1600000,100,0.05,6,489,0.186082
1600000,100,0.05,6,489,0.188085
1600000,100,0.05,6,489,0.194461
1600000,100,0.05,6,489,0.181377
1600000,100,0.05,6,489,0.182717
1600000,100,0.05,7,490,0.154213
1600000,100,0.05,7,490,0.15196
1600000,100,0.05,7,490,0.162625
1600000,100,0.05,7,490,0.150795
1600000,100,0.05,7,490,0.15208
1600000,100,0.05,7,490,0.150188
1600000,100,0.05,7,490,0.148705
1600000,100,0.05,7,490,0.149951
1600000,100,0.05,7,490,0.162515
1600000,100,0.05,7,490,0.160785
1600000,100,0.05,8,491,0.257209
1600000,100,0.05,8,491,0.246598
1600000,100,0.05,8,491,0.249543
1600000,100,0.05,8,491,0.253303
1600000,100,0.05,8,491,0.254389
1600000,100,0.05,8,491,0.252137
1600000,100,0.05,8,491,0.248908
1600000,100,0.05,8,491,0.258298
1600000,100,0.05,8,491,0.254714
1600000,100,0.05,8,491,0.247279
1650000,100,0.05,1,484,1.614426
1650000,100,0.05,1,484,1.609995
1650000,100,0.05,1,484,1.603299
1650000,100,0.05,1,484,1.608535
1650000,100,0.05,1,484,1.605793
1650000,100,0.05,1,484,1.605463
1650000,100,0.05,1,484,1.619571
1650000,100,0.05,1,484,1.597501
1650000,100,0.05,1,484,1.615947
1650000,100,0.05,1,484,1.591829
1650000,100,0.05,2,485,0.942042
1650000,100,0.05,2,485,0.924607
1650000,100,0.05,2,485,0.856399
1650000,100,0.05,2,485,0.787929
1650000,100,0.05,2,485,0.761793
1650000,100,0.05,2,485,0.786437
1650000,100,0.05,2,485,0.773232
1650000,100,0.05,2,485,0.782207
1650000,100,0.05,2,485,0.778447
1650000,100,0.05,2,485,0.77139
1650000,100,0.05,3,486,0.428732
1650000,100,0.05,3,486,0.439378
1650000,100,0.05,3,486,0.460254
1650000,100,0.05,3,486,0.444419
1650000,100,0.05,3,486,0.399203
1650000,100,0.05,3,486,0.438329
1650000,100,0.05,3,486,0.448868
1650000,100,0.05,3,486,0.407216
1650000,100,0.05,3,486,0.422886
1650000,100,0.05,3,486,0.423171
1650000,100,0.05,4,487,0.324585
1650000,100,0.05,4,487,0.321339
1650000,100,0.05,4,487,0.297941
1650000,100,0.05,4,487,0.284915
1650000,100,0.05,4,487,0.299785
1650000,100,0.05,4,487,0.283698
1650000,100,0.05,4,487,0.287071
1650000,100,0.05,4,487,0.290898
1650000,100,0.05,4,487,0.296865
1650000,100,0.05,4,487,0.298057
1650000,100,0.05,5,488,0.209054
1650000,100,0.05,5,488,0.251166
1650000,100,0.05,5,488,0.261528
1650000,100,0.05,5,488,0.24278
1650000,100,0.05,5,488,0.245525
1650000,100,0.05,5,488,0.231114
1650000,100,0.05,5,488,0.229609
1650000,100,0.05,5,488,0.245722
1650000,100,0.05,5,488,0.254508
1650000,100,0.05,5,488,0.253412
1650000,100,0.05,6,489,0.194679
1650000,100,0.05,6,489,0.187922
1650000,100,0.05,6,489,0.180319
1650000,100,0.05,6,489,0.181371
1650000,100,0.05,6,489,0.190481
1650000,100,0.05,6,489,0.189871
1650000,100,0.05,6,489,0.187585
1650000,100,0.05,6,489,0.185149
1650000,100,0.05,6,489,0.180223
1650000,100,0.05,6,489,0.186235
1650000,100,0.05,7,490,0.153921
1650000,100,0.05,7,490,0.151895
1650000,100,0.05,7,490,0.15255
1650000,100,0.05,7,490,0.161637
1650000,100,0.05,7,490,0.161353
1650000,100,0.05,7,490,0.161852
1650000,100,0.05,7,490,0.156556
1650000,100,0.05,7,490,0.155485
1650000,100,0.05,7,490,0.156069
1650000,100,0.05,7,490,0.163705
1650000,100,0.05,8,491,0.240537
1650000,100,0.05,8,491,0.237501
1650000,100,0.05,8,491,0.234715
1650000,100,0.05,8,491,0.238723
1650000,100,0.05,8,491,0.239351
1650000,100,0.05,8,491,0.239822
1650000,100,0.05,8,491,0.237573
1650000,100,0.05,8,491,0.236348
1650000,100,0.05,8,491,0.244579
1650000,100,0.05,8,491,0.239226
1700000,100,0.05,1,484,1.662751
1700000,100,0.05,1,484,1.647492
1700000,100,0.05,1,484,1.659269
1700000,100,0.05,1,484,1.651096
1700000,100,0.05,1,484,1.642294
