size,heat,eps,threads,iterations,duration
300000,100.000000,0.050000,1,484,0.477000
300000,100.000000,0.050000,1,484,0.484000
300000,100.000000,0.050000,1,484,0.500000
350000,100.000000,0.050000,1,484,0.562000
350000,100.000000,0.050000,1,484,0.579000
350000,100.000000,0.050000,1,484,0.578000
350000,100.000000,0.050000,1,484,0.578000
350000,100.000000,0.050000,1,484,0.562000
350000,100.000000,0.050000,1,484,0.562000
350000,100.000000,0.050000,1,484,0.579000
350000,100.000000,0.050000,1,484,0.578000
350000,100.000000,0.050000,1,484,0.578000
350000,100.000000,0.050000,1,484,0.578000
400000,100.000000,0.050000,1,484,0.656000
400000,100.000000,0.050000,1,484,0.674000
400000,100.000000,0.050000,1,484,3.031000
400000,100.000000,0.050000,1,484,2.937000
400000,100.000000,0.050000,1,484,2.943000
400000,100.000000,0.050000,1,484,1.469000
400000,100.000000,0.050000,1,484,0.640000
400000,100.000000,0.050000,1,484,0.640000
400000,100.000000,0.050000,1,484,0.641000
400000,100.000000,0.050000,1,484,0.656000
450000,100.000000,0.050000,1,484,0.750000
450000,100.000000,0.050000,1,484,0.734000
450000,100.000000,0.050000,1,484,0.750000
450000,100.000000,0.050000,1,484,0.735000
450000,100.000000,0.050000,1,484,0.742000
450000,100.000000,0.050000,1,484,0.734000
450000,100.000000,0.050000,1,484,0.750000
450000,100.000000,0.050000,1,484,0.750000
450000,100.000000,0.050000,1,484,0.734000
450000,100.000000,0.050000,1,484,0.750000
500000,100.000000,0.050000,1,484,0.829000
500000,100.000000,0.050000,1,484,0.828000
500000,100.000000,0.050000,1,484,0.906000
500000,100.000000,0.050000,1,484,0.813000
500000,100.000000,0.050000,1,484,1.675000
500000,100.000000,0.050000,1,484,2.110000
500000,100.000000,0.050000,1,484,2.563000
500000,100.000000,0.050000,1,484,3.691000
500000,100.000000,0.050000,1,484,1.000000
500000,100.000000,0.050000,1,484,0.828000
550000,100.000000,0.050000,1,484,0.938000
550000,100.000000,0.050000,1,484,0.922000
550000,100.000000,0.050000,1,484,0.922000
550000,100.000000,0.050000,1,484,0.906000
550000,100.000000,0.050000,1,484,0.911000
550000,100.000000,0.050000,1,484,0.906000
550000,100.000000,0.050000,1,484,0.906000
550000,100.000000,0.050000,1,484,0.922000
550000,100.000000,0.050000,1,484,0.906000
550000,100.000000,0.050000,1,484,0.906000
600000,100.000000,0.050000,1,484,0.984000
600000,100.000000,0.050000,1,484,0.984000
600000,100.000000,0.050000,1,484,1.000000
600000,100.000000,0.050000,1,484,1.896000
600000,100.000000,0.050000,1,484,2.593000
600000,100.000000,0.050000,1,484,3.750000
600000,100.000000,0.050000,1,484,2.675000
600000,100.000000,0.050000,1,484,1.000000
600000,100.000000,0.050000,1,484,1.000000
600000,100.000000,0.050000,1,484,0.985000
650000,100.000000,0.050000,1,484,1.063000
650000,100.000000,0.050000,1,484,1.078000
650000,100.000000,0.050000,1,484,1.085000
650000,100.000000,0.050000,1,484,1.078000
650000,100.000000,0.050000,1,484,1.078000
650000,100.000000,0.050000,1,484,1.078000
650000,100.000000,0.050000,1,484,1.062000
650000,100.000000,0.050000,1,484,1.062000
650000,100.000000,0.050000,1,484,1.078000
650000,100.000000,0.050000,1,484,1.241000
700000,100.000000,0.050000,1,484,2.594000
700000,100.000000,0.050000,1,484,3.079000
700000,100.000000,0.050000,1,484,4.268000
700000,100.000000,0.050000,1,484,1.172000
700000,100.000000,0.050000,1,484,1.157000
700000,100.000000,0.050000,1,484,1.156000
700000,100.000000,0.050000,1,484,1.172000
700000,100.000000,0.050000,1,484,1.160000
700000,100.000000,0.050000,1,484,1.156000
700000,100.000000,0.050000,1,484,1.156000
750000,100.000000,0.050000,1,484,1.235000
750000,100.000000,0.050000,1,484,1.235000
750000,100.000000,0.050000,1,484,1.250000
750000,100.000000,0.050000,1,484,1.265000
750000,100.000000,0.050000,1,484,2.066000
750000,100.000000,0.050000,1,484,3.219000
750000,100.000000,0.050000,1,484,5.239000
750000,100.000000,0.050000,1,484,1.359000
750000,100.000000,0.050000,1,484,1.250000
750000,100.000000,0.050000,1,484,1.235000
800000,100.000000,0.050000,1,484,1.313000
800000,100.000000,0.050000,1,484,1.320000
800000,100.000000,0.050000,1,484,1.328000
800000,100.000000,0.050000,1,484,1.328000
800000,100.000000,0.050000,1,484,1.328000
800000,100.000000,0.050000,1,484,1.312000
800000,100.000000,0.050000,1,484,1.312000
800000,100.000000,0.050000,1,484,1.689000
800000,100.000000,0.050000,1,484,3.938000
800000,100.000000,0.050000,1,484,5.551000
850000,100.000000,0.050000,1,484,1.406000
850000,100.000000,0.050000,1,484,1.407000
850000,100.000000,0.050000,1,484,1.406000
850000,100.000000,0.050000,1,484,1.406000
850000,100.000000,0.050000,1,484,1.411000
850000,100.000000,0.050000,1,484,1.406000
850000,100.000000,0.050000,1,484,1.406000
850000,100.000000,0.050000,1,484,1.406000
850000,100.000000,0.050000,1,484,1.407000
850000,100.000000,0.050000,1,484,1.441000
900000,100.000000,0.050000,1,484,3.813000
900000,100.000000,0.050000,1,484,5.882000
900000,100.000000,0.050000,1,484,1.671000
900000,100.000000,0.050000,1,484,1.485000
900000,100.000000,0.050000,1,484,1.500000
900000,100.000000,0.050000,1,484,1.484000
900000,100.000000,0.050000,1,484,1.492000
900000,100.000000,0.050000,1,484,1.500000
900000,100.000000,0.050000,1,484,1.485000
900000,100.000000,0.050000,1,484,1.485000
950000,100.000000,0.050000,1,484,1.578000
950000,100.000000,0.050000,1,484,2.737000
950000,100.000000,0.050000,1,484,4.125000
950000,100.000000,0.050000,1,484,4.502000
950000,100.000000,0.050000,1,484,1.563000
950000,100.000000,0.050000,1,484,1.578000
950000,100.000000,0.050000,1,484,1.579000
950000,100.000000,0.050000,1,484,1.569000
950000,100.000000,0.050000,1,484,1.578000
950000,100.000000,0.050000,1,484,1.562000
1000000,100.000000,0.050000,1,484,1.672000
1000000,100.000000,0.050000,1,484,1.656000
1000000,100.000000,0.050000,1,484,3.266000
1000000,100.000000,0.050000,1,484,5.754000
1000000,100.000000,0.050000,1,484,2.875000
1000000,100.000000,0.050000,1,484,1.656000
1000000,100.000000,0.050000,1,484,1.657000
1000000,100.000000,0.050000,1,484,1.789000
1000000,100.000000,0.050000,1,484,1.734000
1000000,100.000000,0.050000,1,484,1.703000
1050000,100.000000,0.050000,1,484,1.766000
1050000,100.000000,0.050000,1,484,1.765000
1050000,100.000000,0.050000,1,484,3.409000
1050000,100.000000,0.050000,1,484,6.207000
1050000,100.000000,0.050000,1,484,2.609000
1050000,100.000000,0.050000,1,484,1.860000
1050000,100.000000,0.050000,1,484,1.890000
1050000,100.000000,0.050000,1,484,1.852000
1050000,100.000000,0.050000,1,484,1.860000
1050000,100.000000,0.050000,1,484,1.953000
1100000,100.000000,0.050000,1,484,1.938000
1100000,100.000000,0.050000,1,484,2.471000
1100000,100.000000,0.050000,1,484,3.703000
1100000,100.000000,0.050000,1,484,5.364000
1100000,100.000000,0.050000,1,484,1.828000
1100000,100.000000,0.050000,1,484,1.813000
1100000,100.000000,0.050000,1,484,1.828000
1100000,100.000000,0.050000,1,484,1.817000
1100000,100.000000,0.050000,1,484,1.828000
1100000,100.000000,0.050000,1,484,1.844000
1150000,100.000000,0.050000,1,484,1.922000
1150000,100.000000,0.050000,1,484,4.519000
1150000,100.000000,0.050000,1,484,6.833000
1150000,100.000000,0.050000,1,484,1.907000
1150000,100.000000,0.050000,1,484,1.891000
1150000,100.000000,0.050000,1,484,1.899000
1150000,100.000000,0.050000,1,484,1.922000
1150000,100.000000,0.050000,1,484,1.906000
1150000,100.000000,0.050000,1,484,1.907000
1150000,100.000000,0.050000,1,484,1.906000
1200000,100.000000,0.050000,1,484,4.644000
1200000,100.000000,0.050000,1,484,6.256000
1200000,100.000000,0.050000,1,484,1.984000
1200000,100.000000,0.050000,1,484,2.000000
1200000,100.000000,0.050000,1,484,1.988000
1200000,100.000000,0.050000,1,484,1.984000
1200000,100.000000,0.050000,1,484,2.000000
1200000,100.000000,0.050000,1,484,1.985000
1200000,100.000000,0.050000,1,484,2.674000
1200000,100.000000,0.050000,1,484,6.000000
1250000,100.000000,0.050000,1,484,4.284000
1250000,100.000000,0.050000,1,484,2.079000
1250000,100.000000,0.050000,1,484,2.063000
1250000,100.000000,0.050000,1,484,2.085000
1250000,100.000000,0.050000,1,484,2.079000
1250000,100.000000,0.050000,1,484,2.093000
1250000,100.000000,0.050000,1,484,2.078000
1250000,100.000000,0.050000,1,484,4.986000
1250000,100.000000,0.050000,1,484,6.082000
1250000,100.000000,0.050000,1,484,2.078000
1300000,100.000000,0.050000,1,484,2.156000
1300000,100.000000,0.050000,1,484,2.177000
1300000,100.000000,0.050000,1,484,2.156000
1300000,100.000000,0.050000,1,484,2.172000
1300000,100.000000,0.050000,1,484,2.156000
1300000,100.000000,0.050000,1,484,5.910000
1300000,100.000000,0.050000,1,484,5.613000
1300000,100.000000,0.050000,1,484,2.157000
1300000,100.000000,0.050000,1,484,2.157000
1300000,100.000000,0.050000,1,484,2.147000
1350000,100.000000,0.050000,1,484,2.234000
1350000,100.000000,0.050000,1,484,2.250000
1350000,100.000000,0.050000,1,484,2.767000
1350000,100.000000,0.050000,1,484,7.911000
1350000,100.000000,0.050000,1,484,3.297000
1350000,100.000000,0.050000,1,484,2.234000
1350000,100.000000,0.050000,1,484,2.239000
1350000,100.000000,0.050000,1,484,2.250000
1350000,100.000000,0.050000,1,484,2.234000
1350000,100.000000,0.050000,1,484,2.234000
1400000,100.000000,0.050000,1,484,3.692000
1400000,100.000000,0.050000,1,484,6.143000
1400000,100.000000,0.050000,1,484,3.047000
1400000,100.000000,0.050000,1,484,2.328000
1400000,100.000000,0.050000,1,484,2.332000
1400000,100.000000,0.050000,1,484,2.328000
1400000,100.000000,0.050000,1,484,2.328000
1400000,100.000000,0.050000,1,484,2.328000
1400000,100.000000,0.050000,1,484,5.174000
1400000,100.000000,0.050000,1,484,6.395000
1450000,100.000000,0.050000,1,484,2.406000
1450000,100.000000,0.050000,1,484,2.390000
1450000,100.000000,0.050000,1,484,2.397000
1450000,100.000000,0.050000,1,484,2.406000
1450000,100.000000,0.050000,1,484,2.406000
1450000,100.000000,0.050000,1,484,7.329000
1450000,100.000000,0.050000,1,484,5.239000
1450000,100.000000,0.050000,1,484,2.406000
1450000,100.000000,0.050000,1,484,2.410000
1450000,100.000000,0.050000,1,484,2.406000
1500000,100.000000,0.050000,1,484,2.484000
1500000,100.000000,0.050000,1,484,2.484000
1500000,100.000000,0.050000,1,484,7.599000
1500000,100.000000,0.050000,1,484,4.879000
1500000,100.000000,0.050000,1,484,2.719000
1500000,100.000000,0.050000,1,484,2.518000
1500000,100.000000,0.050000,1,484,2.532000
1500000,100.000000,0.050000,1,484,2.531000
1500000,100.000000,0.050000,1,484,5.726000
1500000,100.000000,0.050000,1,484,7.129000
1550000,100.000000,0.050000,1,484,2.594000
1550000,100.000000,0.050000,1,484,2.596000
1550000,100.000000,0.050000,1,484,2.593000
1550000,100.000000,0.050000,1,484,2.594000
1550000,100.000000,0.050000,1,484,2.598000
1550000,100.000000,0.050000,1,484,5.125000
1550000,100.000000,0.050000,1,484,7.883000
1550000,100.000000,0.050000,1,484,2.719000
1550000,100.000000,0.050000,1,484,2.601000
1550000,100.000000,0.050000,1,484,2.609000
1600000,100.000000,0.050000,1,484,2.687000
1600000,100.000000,0.050000,1,484,10.484000
1600000,100.000000,0.050000,1,484,2.829000
1600000,100.000000,0.050000,1,484,2.750000
1600000,100.000000,0.050000,1,484,2.688000
1600000,100.000000,0.050000,1,484,2.672000
1600000,100.000000,0.050000,1,484,2.672000
1600000,100.000000,0.050000,1,484,5.595000
1600000,100.000000,0.050000,1,484,6.377000
1600000,100.000000,0.050000,1,484,2.687000
1650000,100.000000,0.050000,1,484,2.769000
1650000,100.000000,0.050000,1,484,2.781000
1650000,100.000000,0.050000,1,484,2.782000
1650000,100.000000,0.050000,1,484,7.143000
1650000,100.000000,0.050000,1,484,6.161000
1650000,100.000000,0.050000,1,484,2.844000
1650000,100.000000,0.050000,1,484,2.818000
1650000,100.000000,0.050000,1,484,2.812000
1650000,100.000000,0.050000,1,484,2.828000
1650000,100.000000,0.050000,1,484,4.895000
1700000,100.000000,0.050000,1,484,7.362000
1700000,100.000000,0.050000,1,484,2.906000
1700000,100.000000,0.050000,1,484,2.974000
1700000,100.000000,0.050000,1,484,2.891000
1700000,100.000000,0.050000,1,484,2.906000
1700000,100.000000,0.050000,1,484,4.646000
1700000,100.000000,0.050000,1,484,7.087000
1700000,100.000000,0.050000,1,484,2.921000
1700000,100.000000,0.050000,1,484,2.958000
1700000,100.000000,0.050000,1,484,2.875000
1750000,100.000000,0.050000,1,484,2.985000
1750000,100.000000,0.050000,1,484,3.876000
1750000,100.000000,0.050000,1,484,6.003000
1750000,100.000000,0.050000,1,484,4.109000
1750000,100.000000,0.050000,1,484,2.985000
1750000,100.000000,0.050000,1,484,2.976000
1750000,100.000000,0.050000,1,484,2.968000
1750000,100.000000,0.050000,1,484,2.953000
1750000,100.000000,0.050000,1,484,9.024000
1750000,100.000000,0.050000,1,484,3.750000
1800000,100.000000,0.050000,1,484,3.015000
1800000,100.000000,0.050000,1,484,3.007000
1800000,100.000000,0.050000,1,484,3.016000
1800000,100.000000,0.050000,1,484,3.830000
1800000,100.000000,0.050000,1,484,8.847000
1800000,100.000000,0.050000,1,484,3.062000
1800000,100.000000,0.050000,1,484,3.070000
1800000,100.000000,0.050000,1,484,3.047000
1800000,100.000000,0.050000,1,484,3.047000
1800000,100.000000,0.050000,1,484,5.298000
1850000,100.000000,0.050000,1,484,7.756000
1850000,100.000000,0.050000,1,484,3.141000
1850000,100.000000,0.050000,1,484,3.147000
1850000,100.000000,0.050000,1,484,3.171000
1850000,100.000000,0.050000,1,484,3.177000
1850000,100.000000,0.050000,1,484,8.802000
1850000,100.000000,0.050000,1,484,4.015000
1850000,100.000000,0.050000,1,484,3.172000
1850000,100.000000,0.050000,1,484,3.134000
1850000,100.000000,0.050000,1,484,3.109000
1900000,100.000000,0.050000,1,484,4.500000
1900000,100.000000,0.050000,1,484,7.802000
1900000,100.000000,0.050000,1,484,3.187000
1900000,100.000000,0.050000,1,484,3.176000
1900000,100.000000,0.050000,1,484,3.188000
1900000,100.000000,0.050000,1,484,3.172000
1900000,100.000000,0.050000,1,484,7.318000
1900000,100.000000,0.050000,1,484,5.924000
1900000,100.000000,0.050000,1,484,3.172000
1900000,100.000000,0.050000,1,484,3.162000
1950000,100.000000,0.050000,1,484,3.266000
1950000,100.000000,0.050000,1,484,5.471000
1950000,100.000000,0.050000,1,484,8.349000
1950000,100.000000,0.050000,1,484,3.313000
1950000,100.000000,0.050000,1,484,3.286000
1950000,100.000000,0.050000,1,484,3.312000
1950000,100.000000,0.050000,1,484,4.083000
1950000,100.000000,0.050000,1,484,8.461000
1950000,100.000000,0.050000,1,484,3.625000
1950000,100.000000,0.050000,1,484,3.506000
2000000,100.000000,0.050000,1,484,3.469000
2000000,100.000000,0.050000,1,484,3.503000
2000000,100.000000,0.050000,1,484,10.224000
2000000,100.000000,0.050000,1,484,3.391000
2000000,100.000000,0.050000,1,484,3.425000
2000000,100.000000,0.050000,1,484,3.406000
2000000,100.000000,0.050000,1,484,3.406000
2000000,100.000000,0.050000,1,484,6.037000
2000000,100.000000,0.050000,1,484,5.815000
2000000,100.000000,0.050000,1,484,3.422000
