size,heat,eps,threads,iterations,duration
100000,100.000000,0.050000,1,484,0.203000
100000,100.000000,0.050000,1,484,0.203000
100000,100.000000,0.050000,1,484,0.204000
100000,100.000000,0.050000,1,484,0.203000
100000,100.000000,0.050000,1,484,0.203000
100000,100.000000,0.050000,1,484,0.203000
100000,100.000000,0.050000,1,484,0.187000
100000,100.000000,0.050000,1,484,0.204000
100000,100.000000,0.050000,1,484,0.203000
100000,100.000000,0.050000,1,484,0.187000
100000,100.000000,0.050000,2,484,0.127000
100000,100.000000,0.050000,2,484,0.110000
100000,100.000000,0.050000,2,484,0.125000
100000,100.000000,0.050000,2,484,0.125000
100000,100.000000,0.050000,2,484,0.109000
100000,100.000000,0.050000,2,484,0.125000
100000,100.000000,0.050000,2,484,0.125000
100000,100.000000,0.050000,2,484,0.125000
100000,100.000000,0.050000,2,484,0.125000
100000,100.000000,0.050000,2,484,0.109000
100000,100.000000,0.050000,3,484,0.094000
100000,100.000000,0.050000,3,484,0.094000
100000,100.000000,0.050000,3,484,0.094000
100000,100.000000,0.050000,3,484,0.093000
100000,100.000000,0.050000,3,484,0.094000
100000,100.000000,0.050000,3,484,0.094000
100000,100.000000,0.050000,3,484,0.094000
100000,100.000000,0.050000,3,484,0.093000
100000,100.000000,0.050000,3,484,0.094000
100000,100.000000,0.050000,3,484,0.094000
100000,100.000000,0.050000,4,484,0.078000
100000,100.000000,0.050000,4,484,0.076000
100000,100.000000,0.050000,4,484,0.078000
100000,100.000000,0.050000,4,484,0.078000
100000,100.000000,0.050000,4,484,0.078000
100000,100.000000,0.050000,4,484,0.078000
100000,100.000000,0.050000,4,484,0.078000
100000,100.000000,0.050000,4,484,0.078000
100000,100.000000,0.050000,4,484,0.079000
100000,100.000000,0.050000,4,484,0.078000
100000,100.000000,0.050000,5,484,0.078000
100000,100.000000,0.050000,5,484,0.078000
100000,100.000000,0.050000,5,484,0.078000
100000,100.000000,0.050000,5,484,0.078000
100000,100.000000,0.050000,5,484,0.063000
100000,100.000000,0.050000,5,484,0.078000
100000,100.000000,0.050000,5,484,0.078000
100000,100.000000,0.050000,5,484,0.078000
100000,100.000000,0.050000,5,484,0.078000
100000,100.000000,0.050000,5,484,0.063000
100000,100.000000,0.050000,6,484,0.063000
100000,100.000000,0.050000,6,484,0.078000
100000,100.000000,0.050000,6,484,0.078000
100000,100.000000,0.050000,6,484,0.063000
100000,100.000000,0.050000,6,484,0.078000
100000,100.000000,0.050000,6,484,0.062000
100000,100.000000,0.050000,6,484,0.078000
100000,100.000000,0.050000,6,484,0.063000
100000,100.000000,0.050000,6,484,0.078000
100000,100.000000,0.050000,6,484,0.062000
100000,100.000000,0.050000,7,484,0.063000
100000,100.000000,0.050000,7,484,0.078000
100000,100.000000,0.050000,7,484,0.063000
100000,100.000000,0.050000,7,484,0.062000
100000,100.000000,0.050000,7,484,0.078000
100000,100.000000,0.050000,7,484,0.063000
100000,100.000000,0.050000,7,484,0.062000
100000,100.000000,0.050000,7,484,0.078000
100000,100.000000,0.050000,7,484,0.063000
100000,100.000000,0.050000,7,484,0.062000
100000,100.000000,0.050000,8,484,0.063000
100000,100.000000,0.050000,8,484,0.078000
100000,100.000000,0.050000,8,484,0.062000
100000,100.000000,0.050000,8,484,0.063000
100000,100.000000,0.050000,8,484,0.078000
100000,100.000000,0.050000,8,484,0.063000
100000,100.000000,0.050000,8,484,0.062000
100000,100.000000,0.050000,8,484,0.063000
100000,100.000000,0.050000,8,484,0.078000
100000,100.000000,0.050000,8,484,0.062000
150000,100.000000,0.050000,1,484,0.313000
150000,100.000000,0.050000,1,484,0.297000
